character_name,story_name,primary_archetype,match_type,imdb_tconst,imdb_titleType,imdb_primaryTitle,imdb_startYear,imdb_genres
Lucille Bluth,Arrested Development,Demon,exact,tt0367279,tvSeries,Arrested Development,2003.0,Comedy
Jack O'Neill,Stargate SG-1,Lone Wolf-Brute-Hero,exact,tt0118480,tvSeries,Stargate SG-1,1997.0,"Action,Adventure,Drama"
Daniel Jackson,Stargate SG-1,Geek-Angel-Hero,exact,tt0118480,tvSeries,Stargate SG-1,1997.0,"Action,Adventure,Drama"
Samantha Carter,Stargate SG-1,Angel-Hero,exact,tt0118480,tvSeries,Stargate SG-1,1997.0,"Action,Adventure,Drama"
Teal'c,Stargate SG-1,Lone Wolf-Hero,exact,tt0118480,tvSeries,Stargate SG-1,1997.0,"Action,Adventure,Drama"
George S. Hammond,Stargate SG-1,Brute-Traditionalist-Hero,exact,tt0118480,tvSeries,Stargate SG-1,1997.0,"Action,Adventure,Drama"
Janet Fraiser,Stargate SG-1,Angel-Hero,exact,tt0118480,tvSeries,Stargate SG-1,1997.0,"Action,Adventure,Drama"
Alvy Singer,Annie Hall,Geek-Diva-Outcast,exact,tt0075686,movie,Annie Hall,1977.0,"Comedy,Romance"
Annie Hall,Annie Hall,Angel-Adventurer,exact,tt0075686,movie,Annie Hall,1977.0,"Comedy,Romance"
Princess Anna Karenina,Anna Karenina,Diva-Demon-Adventurer,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Count Alexei Karenin,Anna Karenina,Hero-Traditionalist,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Count Alexei Vronsky,Anna Karenina,Diva-Demon-Adventurer,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Princess Darya Oblonskaya,Anna Karenina,Outcast-Traditionalist-Angel,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Prince Stepan Oblonsky,Anna Karenina,Fool-Diva-Adventurer,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Konstantin Levin,Anna Karenina,Outcast-Angel,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Princess Elizaveta Tverskaya,Anna Karenina,Demon-Adventurer-Diva,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Princess Ekaterina Shcherbatskaya,Anna Karenina,Adventurer-Diva-Angel,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Countess Vronskaya,Anna Karenina,Diva-Hero-Traditionalist,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Countess Lidia Ivanovna,Anna Karenina,Demon-Diva-Traditionalist,exact,tt0003625,movie,Anna Karenina,1914.0,Drama
Lagertha,Vikings,Hero,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Bjorn Lothbrok,Vikings,Brute-Hero,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Floki,Vikings,Demon-Geek-Adventurer,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Torvi,Vikings,Angel-Hero,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Ragnar Lothbrok,Vikings,Demon-Adventurer-Hero,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Rollo Sigurdsson,Vikings,Brute-Demon,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Ivar Ragnarsson,Vikings,Demon,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Harald Finehair,Vikings,Demon,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Ubbe Ragnarsson,Vikings,Brute-Hero-Angel,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Judith of Northumbria,Vikings,Geek-Diva-Hero,exact,tt2306299,tvSeries,Vikings,2013.0,"Action,Adventure,Drama"
Neo,The Matrix,Hero,exact,tt9851526,short,The Matrix,2004.0,"Documentary,Drama,Short"
Morpheus,The Matrix,Hero,exact,tt9851526,short,The Matrix,2004.0,"Documentary,Drama,Short"
Trinity,The Matrix,Hero,exact,tt9851526,short,The Matrix,2004.0,"Documentary,Drama,Short"
Agent Smith,The Matrix,Traditionalist-Hero-Demon,exact,tt9851526,short,The Matrix,2004.0,"Documentary,Drama,Short"
Cypher,The Matrix,Outcast-Demon,exact,tt9851526,short,The Matrix,2004.0,"Documentary,Drama,Short"
The Oracle,The Matrix,Adventurer-Angel-Hero,exact,tt9851526,short,The Matrix,2004.0,"Documentary,Drama,Short"
Aladdin,Aladdin,Adventurer,exact,tt0245696,short,Aladdin,1922.0,"Comedy,Short"
Genie,Aladdin,Adventurer,exact,tt0245696,short,Aladdin,1922.0,"Comedy,Short"
Jasmine,Aladdin,Adventurer-Angel-Hero,exact,tt0245696,short,Aladdin,1922.0,"Comedy,Short"
Matthew Casey,Chicago Fire,Angel-Hero,exact,tt2261391,tvSeries,Chicago Fire,2012.0,"Action,Drama"
Kelly Severide,Chicago Fire,Brute-Adventurer-Hero,exact,tt2261391,tvSeries,Chicago Fire,2012.0,"Action,Drama"
Wallace Boden,Chicago Fire,Hero,exact,tt2261391,tvSeries,Chicago Fire,2012.0,"Action,Drama"
Joe Cruz,Chicago Fire,Brute-Angel-Adventurer,exact,tt2261391,tvSeries,Chicago Fire,2012.0,"Action,Drama"
Randall McHolland,Chicago Fire,Outcast-Brute-Angel,exact,tt2261391,tvSeries,Chicago Fire,2012.0,"Action,Drama"
Capp,Chicago Fire,Outcast-Hero-Brute,exact,tt2261391,tvSeries,Chicago Fire,2012.0,"Action,Drama"
James Bond,Tommorrow Never Dies,Adventurer-Demon-Hero,fuzzy,tt1432289,short,Tomorrow Never Dais,2005.0,"Comedy,Romance,Short"
M,Tommorrow Never Dies,Traditionalist-Hero,fuzzy,tt1432289,short,Tomorrow Never Dais,2005.0,"Comedy,Romance,Short"
Q,Tommorrow Never Dies,Angel-Hero,fuzzy,tt1432289,short,Tomorrow Never Dais,2005.0,"Comedy,Romance,Short"
Dagny Taggart,Atlas Shrugged,Hero,exact,tt23734768,tvSeries,Atlas Shrugged,2024.0,"Drama,Sci-Fi"
Henry Rearden,Atlas Shrugged,Hero,exact,tt23734768,tvSeries,Atlas Shrugged,2024.0,"Drama,Sci-Fi"
James Taggart,Atlas Shrugged,Demon-Fool-Diva,exact,tt23734768,tvSeries,Atlas Shrugged,2024.0,"Drama,Sci-Fi"
John Galt,Atlas Shrugged,Hero,exact,tt23734768,tvSeries,Atlas Shrugged,2024.0,"Drama,Sci-Fi"
Ellis Wyatt,Atlas Shrugged,Demon-Hero,exact,tt23734768,tvSeries,Atlas Shrugged,2024.0,"Drama,Sci-Fi"
Francisco d'Anconia,Atlas Shrugged,Demon-Adventurer-Hero,exact,tt23734768,tvSeries,Atlas Shrugged,2024.0,"Drama,Sci-Fi"
Eren Jaeger,Attack on Titan,Outcast-Hero-Demon,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Armin Arlert,Attack on Titan,Geek-Hero-Angel,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Mikasa Ackermann,Attack on Titan,Hero,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Jean Kirschtein,Attack on Titan,Outcast-Hero-Brute,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Connie Springer,Attack on Titan,Brute-Outcast-Adventurer,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Hange Zoe,Attack on Titan,Hero-Adventurer,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Levi Ackermann,Attack on Titan,Traditionalist-Hero,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Sasha Braus,Attack on Titan,Angel-Adventurer,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Erwin Smith,Attack on Titan,Hero,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Reiner Braun,Attack on Titan,Demon-Outcast-Traditionalist,exact,tt6450560,movie,Attack on Titan,,"Action,Drama,Fantasy"
Holly Golightly,Breakfast at Tiffany's,Adventurer,exact,tt0054698,movie,Breakfast at Tiffany's,1961.0,"Comedy,Drama,Romance"
Paul Varjak,Breakfast at Tiffany's,Angel-Traditionalist-Hero,exact,tt0054698,movie,Breakfast at Tiffany's,1961.0,"Comedy,Drama,Romance"
Saitama,One Punch Man,Brute-Angel-Lone Wolf,exact,tt4508902,tvSeries,One Punch Man,2015.0,"Action,Animation,Comedy"
Genos,One Punch Man,Hero,exact,tt4508902,tvSeries,One Punch Man,2015.0,"Action,Animation,Comedy"
Mumen Rider,One Punch Man,Angel,exact,tt4508902,tvSeries,One Punch Man,2015.0,"Action,Animation,Comedy"
John Dutton,Yellowstone,Hero,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Kayce Dutton,Yellowstone,Brute-Lone Wolf-Hero,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Beth Dutton,Yellowstone,Hero-Demon,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Jamie Dutton,Yellowstone,Traditionalist-Diva-Demon,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Rip Wheeler,Yellowstone,Brute-Lone Wolf-Hero,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Monica Dutton,Yellowstone,Angel-Hero,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Jimmy Hurdstrom,Yellowstone,Adventurer-Angel-Outcast,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Thomas Rainwater,Yellowstone,Demon-Hero,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Lloyd,Yellowstone,Brute-Lone Wolf-Hero,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Colby,Yellowstone,Hero-Brute-Angel,exact,tt0028523,movie,Yellowstone,1936.0,"Action,Crime,Drama"
Jon Snow,Game of Thrones,Angel-Outcast-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Tyrion Lannister,Game of Thrones,Adventurer-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Daenerys Targaryen,Game of Thrones,Demon-Adventurer-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Sansa Stark,Game of Thrones,Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Arya Stark,Game of Thrones,Demon-Lone Wolf-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Jaime Lannister,Game of Thrones,Adventurer-Demon-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Samwell Tarly,Game of Thrones,Angel,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Jorah Mormont,Game of Thrones,Outcast-Angel-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Theon Greyjoy,Game of Thrones,Demon-Fool-Outcast,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Petyr Baelish,Game of Thrones,Diva-Geek-Demon,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Davos Seaworth,Game of Thrones,Lone Wolf-Angel-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Eddard Stark,Game of Thrones,Brute-Angel-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Brandon Stark,Game of Thrones,Traditionalist-Hero-Geek,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Brienne of Tarth,Game of Thrones,Lone Wolf-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Sandor Clegane,Game of Thrones,Outcast-Demon-Lone Wolf,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Varys,Game of Thrones,Traditionalist-Geek-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Catelyn Stark,Game of Thrones,Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Tywin Lannister,Game of Thrones,Traditionalist-Hero-Demon,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Margaery Tyrell,Game of Thrones,Adventurer-Sophisticate-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Robb Stark,Game of Thrones,Angel-Brute-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Bronn,Game of Thrones,Adventurer-Lone Wolf-Demon,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Stannis Baratheon,Game of Thrones,Outcast-Traditionalist-Demon,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Joffrey Baratheon,Game of Thrones,Demon,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Melisandre,Game of Thrones,Geek-Hero-Demon,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Olenna Tyrell,Game of Thrones,Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Ygritte,Game of Thrones,Lone Wolf-Hero-Adventurer,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Cersei Lannister,Game of Thrones,Hero-Demon,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Shae,Game of Thrones,Demon-Adventurer,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Oberyn Martell,Game of Thrones,Hero-Adventurer,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Asha Greyjoy,Game of Thrones,Lone Wolf-Demon-Hero,exact,tt0944947,tvSeries,Game of Thrones,2011.0,"Action,Adventure,Drama"
Joe Goldberg,You,Outcast-Hero-Demon,exact,tt0134224,movie,You,1968.0,Drama
Love Quinn,You,Demon-Hero-Adventurer,exact,tt0134224,movie,You,1968.0,Drama
Guinevere Beck,You,Adventurer-Angel-Diva,exact,tt0134224,movie,You,1968.0,Drama
Steven Hiller,Independence Day,Brute-Adventurer-Hero,exact,tt0073165,movie,Independence Day,1976.0,Drama
Thomas J. Whitmore,Independence Day,Hero,exact,tt0073165,movie,Independence Day,1976.0,Drama
David Levinson,Independence Day,Outcast-Geek-Hero,exact,tt0073165,movie,Independence Day,1976.0,Drama
Maximus,Gladiator,Lone Wolf-Hero,exact,tt0104346,movie,Gladiator,1992.0,"Action,Drama,Sport"
Commodus,Gladiator,Diva-Demon,exact,tt0104346,movie,Gladiator,1992.0,"Action,Drama,Sport"
Lucilla,Gladiator,Hero,exact,tt0104346,movie,Gladiator,1992.0,"Action,Drama,Sport"
Liz Lemon,30 Rock,Diva-Hero-Outcast,exact,tt0496424,tvSeries,30 Rock,2006.0,Comedy
Tracy Jordan,30 Rock,Demon-Adventurer,exact,tt0496424,tvSeries,30 Rock,2006.0,Comedy
Kenneth Parcell,30 Rock,Diva-Outcast-Angel,exact,tt0496424,tvSeries,30 Rock,2006.0,Comedy
Pete Hornberger,30 Rock,Fool-Traditionalist-Outcast,exact,tt0496424,tvSeries,30 Rock,2006.0,Comedy
Jack Donaghy,30 Rock,Diva-Demon-Hero,exact,tt0496424,tvSeries,30 Rock,2006.0,Comedy
Jenna Maroney,30 Rock,Diva-Adventurer-Demon,exact,tt0496424,tvSeries,30 Rock,2006.0,Comedy
Westley,The Princess Bride,Lone Wolf-Adventurer-Hero,exact,tt0093779,movie,The Princess Bride,1987.0,"Adventure,Comedy,Family"
Buttercup,The Princess Bride,Adventurer-Hero-Angel,exact,tt0093779,movie,The Princess Bride,1987.0,"Adventure,Comedy,Family"
Inigo Montoya,The Princess Bride,Adventurer-Hero,exact,tt0093779,movie,The Princess Bride,1987.0,"Adventure,Comedy,Family"
Prince Humperdinck,The Princess Bride,Traditionalist-Diva-Demon,exact,tt0093779,movie,The Princess Bride,1987.0,"Adventure,Comedy,Family"
Vizzini,The Princess Bride,Diva-Demon,exact,tt0093779,movie,The Princess Bride,1987.0,"Adventure,Comedy,Family"
Harvey Specter,Suits,Demon-Hero,exact,tt0185711,movie,Suits,1999.0,Comedy
Louis Litt,Suits,Outcast-Demon-Diva,exact,tt0185711,movie,Suits,1999.0,Comedy
Donna Paulsen,Suits,Sophisticate-Adventurer-Hero,exact,tt0185711,movie,Suits,1999.0,Comedy
Mike Ross,Suits,Adventurer-Hero,exact,tt0185711,movie,Suits,1999.0,Comedy
Rachel Zane,Suits,Diva-Angel-Hero,exact,tt0185711,movie,Suits,1999.0,Comedy
Jessica Pearson,Suits,Hero,exact,tt0185711,movie,Suits,1999.0,Comedy
Dom Cobb,Inception,Demon-Hero,exact,tt7321322,short,Inception,2014.0,"Drama,Mystery,Short"
Arthur,Inception,Angel-Hero,exact,tt7321322,short,Inception,2014.0,"Drama,Mystery,Short"
Ariadne,Inception,Geek-Angel-Hero,exact,tt7321322,short,Inception,2014.0,"Drama,Mystery,Short"
Mal Cobb,Inception,Geek-Hero-Demon,exact,tt7321322,short,Inception,2014.0,"Drama,Mystery,Short"
Mr. Saito,Inception,Demon-Traditionalist-Hero,exact,tt7321322,short,Inception,2014.0,"Drama,Mystery,Short"
Robert Fischer,Inception,Hero-Diva-Traditionalist,exact,tt7321322,short,Inception,2014.0,"Drama,Mystery,Short"
John Diggle,Arrow,Angel-Hero,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Oliver Queen,Arrow,Demon-Hero,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Felicity Smoak,Arrow,Geek-Angel-Hero,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Laurel Lance,Arrow,Hero,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Quentin Lance,Arrow,Outcast-Traditionalist-Hero,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Thea Queen,Arrow,Demon-Hero-Adventurer,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Roy Harper,Arrow,Adventurer-Outcast-Hero,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Rene Ramirez,Arrow,Hero-Outcast-Demon,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Curtis Holt,Arrow,Hero-Geek-Angel,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Malcolm Merlyn,Arrow,Hero-Demon,exact,tt2986040,tvSeries,Arrow,2009.0,"Comedy,Short"
Sun Bak,Sense8,Hero,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Nomi Marks,Sense8,Geek-Adventurer-Hero,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Kala Dandekar,Sense8,Angel-Hero,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Riley Blue,Sense8,Angel-Geek-Adventurer,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Wolfgang Bogdanow,Sense8,Lone Wolf-Demon-Hero,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Lito Rodriguez,Sense8,Diva-Adventurer,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Will Gorski,Sense8,Brute-Angel-Hero,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Angelica Turing,Sense8,Demon-Hero-Geek,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Amanita Caplan,Sense8,Hero-Adventurer,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Hernando Fuentes,Sense8,Hero-Angel,exact,tt2431438,tvSeries,Sense8,2015.0,"Drama,Mystery,Sci-Fi"
Calvin Weir-Fields,Ruby Sparks,Geek-Diva-Outcast,exact,tt1839492,movie,Ruby Sparks,2012.0,"Comedy,Drama,Fantasy"
Ruby Tiffany Sparks,Ruby Sparks,Adventurer,exact,tt1839492,movie,Ruby Sparks,2012.0,"Comedy,Drama,Fantasy"
Macbeth,Macbeth,Outcast-Demon,exact,tt2398191,short,Macbeth,1898.0,"Drama,Short"
Lady Macbeth,Macbeth,Hero-Demon,exact,tt2398191,short,Macbeth,1898.0,"Drama,Short"
Dana Polk,The Cabin in the Woods,Hero-Angel,fuzzy,tt5916160,short,The Cabinet in the Woods,2017.0,"Drama,Fantasy,Horror"
Curt Vaughan,The Cabin in the Woods,Hero-Adventurer-Brute,fuzzy,tt5916160,short,The Cabinet in the Woods,2017.0,"Drama,Fantasy,Horror"
Jules Louden,The Cabin in the Woods,Brute-Diva-Adventurer,fuzzy,tt5916160,short,The Cabinet in the Woods,2017.0,"Drama,Fantasy,Horror"
Marty Mikalski,The Cabin in the Woods,Lone Wolf-Geek-Adventurer,fuzzy,tt5916160,short,The Cabinet in the Woods,2017.0,"Drama,Fantasy,Horror"
Holden McCrea,The Cabin in the Woods,Angel-Hero,fuzzy,tt5916160,short,The Cabinet in the Woods,2017.0,"Drama,Fantasy,Horror"
Steve Hadley,The Cabin in the Woods,Diva-Traditionalist-Demon,fuzzy,tt5916160,short,The Cabinet in the Woods,2017.0,"Drama,Fantasy,Horror"
John Crichton,Farscape,Hero-Adventurer,exact,tt0187636,tvSeries,Farscape,1999.0,"Action,Adventure,Drama"
Aeryn Sun,Farscape,Hero,exact,tt0187636,tvSeries,Farscape,1999.0,"Action,Adventure,Drama"
Ka D'Argo,Farscape,Lone Wolf-Brute-Hero,exact,tt0187636,tvSeries,Farscape,1999.0,"Action,Adventure,Drama"
Dominar Rygel XVI,Farscape,Diva-Demon,exact,tt0187636,tvSeries,Farscape,1999.0,"Action,Adventure,Drama"
Chiana,Farscape,Adventurer,exact,tt0187636,tvSeries,Farscape,1999.0,"Action,Adventure,Drama"
Scorpius,Farscape,Hero-Demon,exact,tt0187636,tvSeries,Farscape,1999.0,"Action,Adventure,Drama"
Vi,Arcane,Lone Wolf-Adventurer-Hero,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Powder,Arcane,Geek-Outcast-Adventurer,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Jayce Talis,Arcane,Demon-Diva-Hero,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Caitlyn Kiramman,Arcane,Hero,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Viktor,Arcane,Outcast-Geek-Hero,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Silco,Arcane,Geek-Hero-Demon,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Mel Medarda,Arcane,Sophisticate-Hero,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Cecil B. Heimerdinger,Arcane,Angel-Traditionalist-Hero,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Vander,Arcane,Angel-Lone Wolf-Hero,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Ekko,Arcane,Lone Wolf-Adventurer-Hero,exact,tt29427083,short,Arcane,,"Drama,Sci-Fi,Short"
Beth Harmon,The Queen's Gambit,Geek-Hero,exact,tt11323430,short,The Queen's Gambit,2019.0,"Drama,Short"
Frodo Baggins,Lord of the Rings,Hero-Outcast-Angel,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Aragorn,Lord of the Rings,Lone Wolf-Hero,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Boromir,Lord of the Rings,Demon-Brute-Hero,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Merry Brandybuck,Lord of the Rings,Angel-Adventurer,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Samwise Gamgee,Lord of the Rings,Angel,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Gandalf,Lord of the Rings,Hero,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Gimli,Lord of the Rings,Lone Wolf-Hero-Brute,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Legolas,Lord of the Rings,Hero,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Pippin Took,Lord of the Rings,Angel-Adventurer,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Gollum,Lord of the Rings,Outcast-Demon,fuzzy,tt2022455,short,Lord of the Rinks,2006.0,"Comedy,Short"
Tony Stark,Marvel Cinematic Universe,Demon-Adventurer-Hero,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Captain America,Marvel Cinematic Universe,Brute-Angel-Hero,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Black Widow,Marvel Cinematic Universe,Hero,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Bruce Banner,Marvel Cinematic Universe,Outcast-Hero-Angel,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Captain Marvel,Marvel Cinematic Universe,Hero,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Thor,Marvel Cinematic Universe,Brute-Hero-Adventurer,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Nick Fury,Marvel Cinematic Universe,Demon-Hero,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Dr. Strange,Marvel Cinematic Universe,Hero,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Black Panther,Marvel Cinematic Universe,Angel-Hero,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Gamora,Marvel Cinematic Universe,Hero,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Thanos,Marvel Cinematic Universe,Hero-Demon,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
Peggy Carter,Marvel Cinematic Universe,Hero,fuzzy,tt12279790,tvSeries,Takeo Cinematic Universe,2017.0,"Comedy,Music"
