story_name,fool_hero_mean,fool_hero_std,angel_demon_mean,angel_demon_std,trad_adventurer_mean,trad_adventurer_std,lone_wolf_diva_mean,lone_wolf_diva_std,outcast_soph_mean,outcast_soph_std,brute_geek_mean,brute_geek_std,cast_size,is_comedy
Mulan,13.37395659427237,32.631953967300774,-9.034901902821831,29.979230658684347,22.490927619101313,20.535179842834015,-1.3609467257965473,12.397714039764258,-8.228181934710273,12.601655423383878,-7.770457524269898,11.239166888789082,6,1
Mulholland Drive,9.764578657655965,7.53001853367485,0.2975416690541941,6.473940631273616,18.081566555378114,0.627312025873028,16.884846712998147,7.551991058357215,-7.666443695551255,12.318289539176305,12.351776882398454,4.255907172891475,2,0
My Little Pony: Friendship Is Magic,27.950936834588294,24.89652403694202,-23.70241706920578,11.393233985799913,22.467759305600463,27.046961979784577,12.050401218249306,17.83933076110085,5.2950703533162775,17.245434466641665,-3.8327869679325244,12.108545256900705,6,1
NCIS,37.98329744210753,18.792081207390105,-24.826636040067214,26.411901519424074,7.828801336040681,31.782458719885227,4.143234793722729,13.749888836060238,-2.6821042340204087,10.069605165600318,1.1951845554266656,15.334822703521223,6,0
Neon Genesis Evangelion,21.943680948363724,18.877880052388303,4.496517726071194,21.32905809283056,-11.237508509802334,32.22777043610475,4.787244169696332,9.994095312721175,-12.273858170205477,15.598459016701982,8.439248256519347,11.413141490221756,6,0
Nomadland,29.609935674325257,0.0,-13.643692896876226,0.0,6.1166995924145535,0.0,-35.48635814426486,0.0,-22.656277962897327,0.0,6.65475826289026,0.0,1,0
Normal People,24.125144250605285,9.190476000948923,-16.733137622604648,12.197622580248968,-4.5180777667927305,7.064290604192658,0.07766922376209262,5.600239176473514,-18.094600338072098,5.657827391009078,14.151527121883124,10.262655843174347,2,0
Ocean's 11,33.13313220807775,11.956944318207903,8.589470412617596,24.16224750696085,6.86003365028822,22.442294680469352,7.06208258669857,10.716645908626791,3.9170543350367253,15.366842524726883,3.2752594732543527,4.630092648997525,6,1
One Flew Over the Cuckoo's Nest,8.228836833404259,24.319799317565575,5.178279632315001,31.345354592658015,-5.029621562134957,36.17529044192768,-2.0730071582523393,21.1664488908155,-25.3681691277546,15.136954981789787,2.518382050617074,8.353208106355375,6,0
One Punch Man,27.99534274581924,17.837359111007206,-24.760861266362486,19.156325962715833,3.931267304936698,15.273531732675172,-9.200446291047205,13.026794353521552,-7.610159964811121,2.3714383000122523,-9.876517548597377,6.089938379118638,3,1
Orange is the New Black,11.860641180788969,25.63754170948031,16.20883543717736,14.859028294429105,20.943513907490587,26.558324189192668,2.8389335014657875,18.367516768140447,-14.503029707931963,15.014233171277208,0.19976070971163215,8.259245867275775,10,0
Outer Banks,19.10368622907046,17.321772574374297,-0.7227463573958511,28.776608423566316,22.7779530349278,26.962366433465448,3.488246054052169,19.736630957581717,-7.982167065942606,10.906707737934754,-6.8944615769554405,9.310060863878068,6,0
Ozark,23.60038620665073,18.977501330657223,24.218815125514507,25.937094780000844,-3.118580158224476,10.897153109404616,-5.19895702497108,14.183443834070045,-20.011074921160713,13.557691940501815,3.1092047147487696,10.110084174616146,10,0
Parks and Recreation,21.97554520239612,24.451175673614184,-10.671438562243107,34.376987564604946,8.914193561556466,31.46447931281626,9.832230507395824,25.844420446937576,-3.0989700863247043,15.282273784315633,-4.791450703480969,14.052178352098299,10,1
Peaky Blinders,29.536652761420612,24.995282859568302,15.226525500294334,18.363284676167453,3.75923008270313,14.016037235121535,-2.8231028334370882,13.00312342745888,-7.898199046270238,15.724263866481385,-3.0712576609478233,10.04724588296304,6,0
Pirates of the Caribbean,21.850003471941566,16.262146029427676,13.446225983279568,24.00671485898613,15.43027001435888,33.36497078518006,-1.3790311342888764,17.481606789330044,-7.076413597700241,10.230656891744891,-5.323469263387536,9.414708742983496,6,1
Portrait of a Lady on Fire,35.670539384788,6.02221620068415,-10.015204567099618,9.2562127657534,14.147280823812443,6.5685226322375865,-4.4852993879426695,4.249341891868173,-6.618845414576244,1.6260114736237923,17.62143884786007,2.2255370298019486,2,0
Pretty Little Liars,23.30951877953828,13.347480064722733,13.908137076826955,23.896336059567414,9.488681616113317,17.919207347291586,10.106543887602925,16.333654324815413,-7.330022351184931,10.067342611072238,6.543067194468148,7.046460292623054,10,0
Pride and Prejudice,9.693002765115011,27.834962422961258,-0.5121040278572145,42.33026194307055,2.38767520573345,27.07026784515897,18.349276511267554,12.793419291844113,-6.026281543471578,10.347928775529947,-7.477708160774318,10.610760372685114,10,0
Prison Break,19.183114747572237,24.37184724151991,8.99754648878621,33.79359773279616,4.592316522731169,14.678532088215347,-3.519626739924631,11.643290681522899,-15.231381785822284,11.313513415705092,-5.090632705237965,14.14083803209474,10,0
Promising Young Woman,25.459561201885755,30.035100155354215,17.078399873295442,7.969373313859972,-0.5216148014960309,15.732786136029588,9.352933088105022,20.256385418611597,-9.36222048173753,0.9942218570866705,6.3969505794267265,12.23400653696191,2,0
Psycho,18.446771381064817,6.638363751054037,3.70102625929389,19.158071215494072,-4.440853588485113,7.641719191657703,13.195065841177742,5.892814681997237,-14.288290666741858,13.187936120110757,7.234918872249483,13.346093953016327,3,0
Pulp Fiction,23.315750044833155,20.508242806385542,25.661671595070175,11.040678784940466,15.623416683417224,15.253900184288325,-6.036236715720944,8.445246804557852,-1.754361878621532,13.891222278330636,-4.364634262168829,10.381979705732459,6,0
Rick and Morty,3.5780974066174647,19.55242043299666,22.313100060824826,37.176444917289984,12.756395664370523,4.844392874498852,2.6065299173049463,17.0649192286128,-15.009482761686286,17.65602048524907,4.303002654901754,13.944571671537709,3,1
Riverdale,23.51004659514104,13.986977674339132,13.667536015196754,30.35820923544293,8.228125916062051,17.591251237067627,4.705066866457898,18.42377766043919,-3.80287572459058,13.01096883165437,-4.153389767965243,14.045283601065329,15,0
Robin Hood,6.195511702418417,21.232836464605295,-6.8691253201407925,49.45481083091372,18.69093087840952,24.643614343114987,5.988209374094839,20.405466055476197,-3.20693373397889,11.945066649935402,-10.406271418509649,8.773275064164972,6,0
Rogue One,40.24781485469325,3.5805972925135237,12.218672510050524,3.315789165735958,9.867721550480542,4.611870709035358,-22.36047823572636,0.1020914199590468,-13.577847921938455,2.50864112871737,1.4472808151070917,3.2952934146238273,2,1
Roman Holiday,33.49920442681592,4.028608656411079,-17.41598388542429,12.615914284209394,22.94383989711645,15.419147366760813,6.973496874399,12.164876693830816,6.136453131115495,4.607387023138616,-1.5427723325585863,5.973520676004433,2,1
Ruby Sparks,3.816328868036187,2.248050023951292,-5.395628066867955,16.468575124775242,17.444980199748972,36.1459918285816,15.311440645984746,7.64578795283234,-18.613755165246225,14.858625449037255,14.20156138990837,5.74272346760153,2,1
Scandal,38.40629075934137,15.79735606374625,21.055514560952464,21.93177636499011,-6.487790510248703,11.402879320047672,8.630529569957092,17.286419338047054,-9.83161407482678,15.132105514170282,3.4754718013702224,8.544453793413169,10,0
Schitt's Creek,21.102874147734514,11.660355218106394,1.9090660854382453,33.65966879301639,15.82350646105492,24.776941484359252,19.625498670484898,25.505642424445412,-0.7277039284183698,13.128527423370814,-0.7375579305751282,10.895909908559132,6,1
Scrubs,23.015498498112667,24.40300718021366,6.587944376881272,31.896392250476065,16.42944310302212,30.635009226974148,12.974129618318628,16.43252211385242,-6.978338503392752,13.427587578255778,-7.437966194553617,10.232629508091764,6,1
Se7en,33.01114363166753,18.635425755011873,-17.080282803444927,28.776475574690224,-0.05376379835787345,18.29786510323657,1.325477644482066,12.800660114833637,-7.900888341462174,7.345889560478328,-7.106262700809688,6.604815727502437,3,1
Seinfeld,4.4942923117321625,16.472016951735323,15.849784426834312,12.924050956812506,10.452476695699898,32.237045643772106,16.675721210290053,8.997537717882066,-15.22302998238334,14.06150000793382,-8.687585281600489,13.165755898280603,6,1
Sense and Sensibility,18.495901924630648,25.084198426491064,-15.893794094218851,29.857824995622295,1.5539289613605483,37.078088085596995,9.60453311812734,10.950073836894804,-5.800154962365724,7.670496061156531,-2.406021097413948,3.2703301860116425,5,0
Sense8,36.93939042221692,15.703887082786643,-11.711505699887088,24.451390933091623,21.721209031106948,22.69304093183727,-3.6396500006123063,16.032178314622655,-3.3369753557913606,9.150096992977755,9.422913086946286,14.704260472097534,10,0
Sex Education,16.558323177221975,18.76393975652897,-5.870400168298339,20.66422837981063,17.45515990476987,32.823330917046924,3.7300108807160988,14.502899037536451,-9.781475888698932,17.056579079895393,6.124295901101182,14.401780052735209,10,1
Sex and the City,24.839072294872693,20.636939282367557,-0.38418489927739685,30.26942277458787,9.132559540025534,32.07024930197633,17.398618900545735,17.496773771118256,2.7544991056551598,18.121878834567546,-4.905352866906381,5.867363466901678,6,0
Shadow and Bone,35.650859488474104,20.474964737039432,9.925961903930968,31.757361538488617,11.74510581480537,29.795326184948678,-5.845899253547987,10.429184290424654,-6.667402316177714,12.591858470952348,5.381296795057506,15.594027280684685,6,0
Shameless,3.6442333474938473,27.047951742087033,18.947396397665777,21.174642005112727,25.048271501409552,20.428266979082423,-9.898028460653382,9.364199398605113,-15.391773653171995,12.697455781560445,-6.778745211413378,10.359912888736796,10,0
Shaun of the Dead,-2.17262572620673,27.300699583175298,-2.7385321526151913,9.17742361723524,14.347140460606056,22.353932991164882,-0.8839745588452743,10.184593561444615,-19.38173688891694,12.309241675110584,-9.945948072041269,2.8326736746207084,3,1
Shrek,13.145322099283808,22.869078332477528,-1.4103308681991507,16.813538506260215,32.4364091232537,26.58138240709583,-7.390015165809477,17.435937894555337,-11.881635559689707,13.868525163284323,-6.255690652651389,4.956943021359809,3,1
Silver Linings Playbook,15.737512341858238,7.881500187352933,25.014371090643852,7.1998018232279115,28.424240687270746,9.334745194778586,-1.9368278710278726,5.14642275805382,-27.723085904007604,7.87209653965259,2.364668499377416,7.6719790970974096,2,0
Singin' in the Rain,24.01758247550921,11.178838406513064,-25.323627907102164,12.119589549071705,42.30623272043728,14.509393433447416,14.281646633760213,3.2174853933133294,8.617968328699483,6.088868277686982,-3.95212380309612,7.930656938217644,3,1
Sleepless in Seattle,28.14828961646021,0.45282561150411915,-30.60502692274453,1.0653350748196733,8.339716126272794,15.872445035075504,11.374181899799726,10.011621536312497,-8.49486460607303,3.6240874875992337,-2.514074336987764,6.0031964823613615,2,0
Smallville,36.95004334122488,6.034896263420127,5.737435969675097,37.12203295538674,7.8903746361694465,17.698706603077444,10.555708694290198,9.23366964998605,-0.4385053217401638,6.544889880430987,1.9797160587660418,11.867317568208838,6,0
Sons of Anarchy,27.07968993605108,17.59103373593397,19.116249530521944,24.966639779099545,17.29231244006089,12.297589581663372,-16.611453637120057,9.728103809838084,-12.594854236038245,7.071156065617216,-10.692639874442458,1.230977455137619,5,0
South Park,0.7500682642530258,20.102933704084183,-2.1238143908399207,41.43340333103108,7.96172146252168,15.293208594366948,2.7496259384331707,15.5794110922258,-19.017219813831503,6.033769237456008,0.7159863702504398,6.063382675412668,5,1
Space Force,24.587899727897028,27.094012131368395,-1.1341521079180843,18.3735760824348,8.277728256925334,24.002318602899948,8.264017623375468,13.354316990920356,-8.612047599999563,7.185013448825902,3.458688111181044,15.313593695818197,6,1
Speed,36.786314159704325,15.162437079680073,7.269427893431479,39.74950962204337,12.46345485530596,18.06673994986744,-4.093056312347835,9.819512225158983,-8.816658912262971,7.985986212174476,-4.770191338146053,13.32561397937403,3,1
SpongeBob SquarePants,6.396348437315831,29.818076074765735,0.9015871180140081,30.825784133287712,16.8522025921215,42.43385425310376,8.305726190471848,11.571367101061377,-7.637755163635878,10.493121153009346,-5.6620943717952406,9.82887155326357,5,1
Squid Game,22.05210736694796,26.317710458660823,15.185641754116707,27.833535614997203,3.91405237829089,23.32818952356794,-5.403185579237042,13.620258167664096,-8.505271046990337,11.836608037367874,4.249530698484698,8.894687787057292,6,0
Star Trek: Deep Space Nine,36.604559985713394,21.067347199060027,1.1177109952190638,28.440746417803844,3.7548219617153524,21.63975814179541,4.200016615091211,13.719685681481579,-3.558194185347787,13.701268645774762,-2.001812679847252,12.547573730281986,15,0
Star Trek: The Next Generation,46.98570834142589,16.0007379685133,-22.89201413163096,20.930914712216214,4.3894840391433245,18.833952234848187,1.452516539146378,13.082032035800994,3.1878878662689973,14.430283483221832,-1.7443867064889407,15.147568319632024,10,0
Star Trek: Voyager,38.767680891467464,24.921968401873762,-12.423322646466673,21.297910958876365,1.1887526312772425,28.22319127706357,1.4059812414277129,11.630327494992727,-3.8173554031265398,7.952602474878927,0.7397902830545918,8.265344179813804,10,0
Star Wars: A New Hope,36.18488052611773,18.54030030343196,-0.6373140406439669,35.723238180426954,5.658924707539409,29.106771557566084,0.2588344469860135,16.94045564295162,-5.279867574494555,11.730524055353419,-1.6878338368833123,8.608406287013686,6,1
Star Wars: Revenge of the Sith,43.38955910590158,14.872434639554607,1.5253250848917983,42.4634638191719,-1.9175740102806766,17.65685738292211,0.7483875836175903,13.42849201654574,2.6634436703286686,11.65900848342625,1.7075163728911111,9.44251666471857,6,0
Stargate SG-1,55.60203170071289,10.034822735476096,-22.67910545469979,17.62308040585771,-4.708188881329893,17.16669597855656,-8.691720192761673,15.299811569428874,-1.8343581978437047,9.447951137296108,-8.411696923227813,19.4075092469315,6,0
Steins;Gate,19.859409620608982,26.916299626510106,-11.830099204765984,24.92700395326633,11.833266181943403,20.261044976453956,-0.9114077838625168,9.513605025375554,-12.268135025458466,9.917284817574211,12.05610505036363,10.627027761441331,5,0
Succession,9.808763998971294,31.23646161438597,21.444796044713918,28.670747035108946,-5.70083104918978,21.820700672649547,18.830935255528274,11.985385080772614,-7.586858964656038,15.712887473866635,2.010921042602674,6.4592451355191525,10,0
Suits,45.82488203237238,19.97802635128303,4.261863748633847,21.315110515339384,8.638156052470466,17.589438220272815,14.046059624490448,12.40537343899178,6.219878665365698,18.389315681365325,0.18008314792430868,4.919389494912502,6,1
Superbad,-1.4410633553204735,15.772915754394594,-9.399974280055908,25.63167391895048,19.113056882389483,21.04014815079069,11.445262648012635,6.2920293155000735,-12.033731152418438,16.095468205261472,1.2006164415278135,9.201760009893349,6,1
Supergirl,42.552850145561756,15.227484499072972,-16.942513258267372,19.99232432005519,3.6848255267627876,15.01785713781555,3.2940451295835236,11.467520761814162,-2.3241604373670843,9.279441219135581,3.0445767205076595,9.644578654545821,6,1
Supernatural,32.88384770552505,4.18828775140225,-7.769140994523756,27.946792375739744,7.698725199758719,19.577299661558037,-6.320426795331169,9.186084609142766,-17.29140202352131,2.7650896370720144,-1.6261456553748375,13.837079177146409,3,0
Tangled,17.391588975412958,6.036965219423195,-7.463185754406512,26.889524840165002,47.802263526809256,2.148858585851926,-1.0552912169500717,11.382887491250681,-4.089019383509136,1.6147809844739167,-1.9045315013943984,6.029239968488878,2,1
Ted Lasso,30.766109298793367,23.966781808804697,-14.281507658850694,36.99534631682145,12.051719624854448,30.488727704075302,3.664472405934864,17.650939058595963,-2.6631562474292827,17.776576586593098,-3.585862530568612,10.147342878739678,10,1
That 70's Show,2.111295082884734,29.269580725162463,3.1305451993248794,23.98511111152148,24.146257102383224,30.251976240524428,11.465783811400076,24.519742274262736,-8.136115669700285,13.848267671724388,-10.953747997995237,12.727039994002093,10,1
The 100,33.99530090661487,15.210180726431958,7.247348912226281,27.638178418728685,4.740362411938468,16.156664762862,-5.317429810251469,9.956888053414993,-9.741051480369189,3.9986399639239005,-0.35585793495960616,7.776409030481109,10,0
The Big Bang Theory,13.65582932464459,24.3556601143762,-3.242891150822822,20.318677787899148,-0.45591768929073095,23.465550467976044,14.880415486203816,11.582165080992205,-15.425091748797394,15.501682883295963,5.339570655705758,16.294796848814574,10,1
The Big Sick,17.41924216763684,8.342154006899177,-20.91239743457931,0.917172484552303,25.389844129146276,3.4786946428427665,5.7420169379863815,0.9109966851356126,-13.378796684507883,7.0384124104334616,7.518487612740286,0.7313000121991999,2,0
The Blacklist,45.710353115438465,11.260102866214353,-7.826478054355538,26.750443025919896,-7.743321564984367,15.99415583650205,0.530841186071641,13.34673424104286,-4.906745338369151,12.780402605739635,-2.375123154697842,15.243527713364557,6,0
The Bourne Identity,37.87158509711997,19.397410802018772,11.996822181277745,25.726011320995752,-3.6850178699422194,27.185942305454727,-6.502519093055514,15.828748552521922,-11.371439801102595,2.205575824828655,1.1827338225446304,5.783538070790196,3,0
The Breakfast Club,8.648101609300774,6.3075771263547615,12.714888499912307,33.613442452429645,-6.972233273734506,23.93947709764751,7.705743432819794,26.603053979552865,-17.827812084607746,12.166166557474375,-2.7562052646987034,24.56083614117492,6,1
The Curious Case of Benjamin Button,28.82395198093933,5.678632097600701,-23.85526044937666,3.163380190364439,18.323320642819553,5.6997092835688,2.7361004312043162,9.202598625001077,0.24769010356376908,6.799754499231565,3.8306847506069364,0.3221432111039937,2,0
The Dark Knight,37.79572665079364,19.43296083417489,8.022369187634725,35.11374006582962,-5.437378087519459,19.876335108640856,6.434042837159096,12.195142514795307,0.16183646770127869,7.122554937713816,-1.154128957072341,13.227231547855038,10,1
The Devil Wears Prada,35.43147661285909,20.349945795418204,15.328466962133263,33.39598689981148,-4.034004370713539,10.456616141618245,19.852466827833638,7.891775740549902,1.5269206279746503,15.275713970652532,2.1009956544032304,4.901755308362282,3,0
The Expanse,47.496238944406976,17.479883776632487,3.553830543127067,16.926132155767323,6.308624202265018,10.630142706916468,-13.30441334499212,17.58038418226133,-7.53790908487964,14.485445220667764,-5.126130961639944,9.568968606137647,6,0
The Fault in Our Stars,26.768976309710204,4.415631342901095,-23.001250032720677,3.148030367526248,22.431694621705244,26.542771789255344,1.045438091644396,1.8282132030730183,-8.408797259591315,8.287152469722285,9.418128920410986,6.126272717304717,2,0
The Flash,40.64758808089268,10.118634526646025,-16.683353227906654,24.662533951828134,6.040420567665432,20.55224312286665,7.808697272092662,8.385076307450468,-3.626409491112913,6.759104444463323,3.650565591286582,16.793640749722147,6,0
The Godfather,27.004758399593943,28.890829217091653,12.671752747409228,19.41609210389462,-9.28732345372021,18.88442142317275,1.577096597208003,6.813361183569731,-2.2473692609932536,12.046311082650568,-9.83619599955452,11.204276077782511,6,0
The Good Doctor,45.88695140146721,3.7642544201888635,-9.905531820059261,16.70582171316528,-10.055711135798468,14.733702615001846,6.558736406815666,5.3750977490635155,0.4661064203620824,10.09801255566292,-1.507069142579829,10.35537737212555,6,1
The Good Place,19.257678363712895,27.23524930330934,-6.043899374185114,28.234167352101206,18.25434296321705,33.49948868017439,14.84267302729306,20.784198850255876,-3.079682177664436,15.759845415607298,3.67757954214604,12.25163561752782,6,1
The Good Wife,45.89464853550724,17.98933492836616,6.065827774991959,14.605988155541288,0.43763977639063745,6.115896424361045,9.2164387221613,12.663970862347133,6.6185981902667415,9.712964300291626,0.9756148242053246,7.700731247330425,6,0
"The Good, the Bad, and the Ugly",21.921905651740346,32.82686012303029,33.79037995621663,18.920203587538094,4.209591661480295,16.476423209115243,-15.859191630982417,11.46612915550008,-4.058601283924379,15.437014697515703,-7.493320438879208,5.2859469173802065,3,0
The Great Gatsby,7.044791027700017,19.77558321625589,16.700318747060436,31.29055354530407,12.247498071716008,20.67343752340134,20.423564052114525,10.047002536370822,-2.2838467226821932,13.006318432952742,-1.6235994030282672,14.898216154281174,6,0
The Handmaid's Tale,27.876639065362347,22.10297386907703,7.392596894331547,18.83395185173235,-2.4291060168568763,28.741842989070896,-0.3486381493843901,16.38227544217293,-15.253175222343756,7.46375534058496,1.3716095776554975,4.359726437391492,5,0
The Land Before Time,1.61249023559957,16.07391259538411,-27.76139548188352,27.62940008433139,18.3305294323478,17.036010855695565,5.937884651579721,17.393407577879646,-16.491800170282325,11.5401955700741,-4.7447072745495795,8.921745294639141,5,0
The Last of the Mohicans,50.35948137521203,8.060989642485701,-14.219404408080287,8.006124239744121,9.499237631301604,1.3009572181264089,-11.290877087887349,24.150201879546394,-3.792424053420044,4.249737732076083,-7.177656509536603,4.330582241876315,2,0
The Lion King,21.037714238337266,28.815548379463472,-5.827010181736934,37.714649170850976,24.741889939400526,29.246904201260183,-0.4535203337017802,5.44690535086886,0.04104035489610306,13.761915365928532,-8.035787298999177,11.931601264968437,6,0
The Man in the High Castle,50.140861193974295,4.6683107311928405,17.540147659682095,14.3614629633734,-21.688682971111604,28.721873785495983,4.8696595172456885,5.179885057228714,-4.1901782521075015,5.854325706550506,-0.9630222642588938,8.922462555988755,3,0
The Martian,49.513373925765606,0.0,-15.585893571833504,0.0,21.533549692586277,0.0,-11.843076210929771,0.0,4.064593437413969,0.0,2.8411097905840386,0.0,1,1
The Marvelous Mrs. Maisel,26.07990189855833,18.773069504376142,13.91683851934295,11.415836670977178,5.513641555056035,34.184651641904566,13.237899300325434,23.84774552004778,-9.758716965039094,14.599542806882903,-2.863586427527225,8.080794818754388,5,1
The Notebook,24.402299809116954,0.7038702896427517,-8.291419993239373,8.089111033294882,11.334198155635839,24.891238079020415,13.393629107174243,22.00035812226176,-1.3997840199338596,11.448420291208388,-10.787801129030209,7.459748922177951,3,0
The OA,24.72773474641803,14.190110202115674,-2.2880785191650923,36.60460379713511,11.114717900957928,18.743136278461844,-5.223115630196896,9.020287857769897,-16.842057310026828,7.945992813175968,9.880398514790405,17.869883766093952,5,0
The Office,2.026107041962622,24.883840381517246,10.663810275202858,37.43733434723078,11.023153116841364,31.085221641652975,13.75687977465061,18.32181259713209,-9.518331206896114,11.494533511637314,-5.847875726300497,6.5392874763615785,15,0
The Perks of Being a Wallflower,20.39695521108443,11.827525639630458,-20.666757710047843,17.59523546126421,31.23581656042282,31.066582627176988,1.519890026406836,3.6955237029436994,-10.64862405393503,18.081868499802418,18.886842366569137,4.801160021643091,3,0
The Princess Bride,26.04658556259463,19.446948245014884,15.957855960712342,36.29854856178041,15.512153432419723,27.262025854031616,11.972313986568277,24.21836796303344,-4.32888992049779,7.3696934872765345,-1.228874234313216,8.24150411723793,5,1
The Queen's Gambit,51.00198918982128,0.0,17.595545356174753,0.0,4.0667649089089775,0.0,-1.8884684867774124,0.0,2.163769783124681,0.0,25.085179980325883,0.0,1,0
The Scarlet Letter,26.970699148339353,0.0,-9.093320416385492,0.0,6.863093240164739,0.0,-13.366760438447997,0.0,-18.90097946465012,0.0,10.708215215557365,0.0,1,0
The Shawshank Redemption,21.537954099031936,23.387171858056597,3.662133859353014,41.90617256919526,-13.835676831574382,18.79486108247729,-2.365168442376053,16.30242372897146,-14.0104069352535,12.535254769330892,-8.415349034589779,17.303370671804,6,0
The Silence of the Lambs,44.05618374044763,12.495296379466085,9.512338775459314,24.264521974490727,-16.169330027633332,19.174190634223695,3.3406160577319803,8.159550966681865,-2.2079577351466604,11.134715310506648,6.703786780692251,16.30223097027384,3,0
The Simpsons,-1.6413763876143055,28.845861234140212,7.030816465541359,41.38505376247905,0.6804032490617166,26.82323071512188,8.599363678674536,17.450666098256153,-18.343720978104283,12.833759501186533,-5.935745222019926,13.531449767940506,15,1
The Social Network,17.470605621589243,13.727288597604414,24.945907410905303,23.65561856109407,-2.8761934343329982,19.94390911080318,20.476746263933688,6.858349508322121,-1.576076682732733,9.282995939178923,-0.35377463964192063,13.718004233922352,6,0
The Sopranos,12.550896251229698,26.247708110733317,22.40217216703657,26.784643257365587,6.052073275599788,17.16061581796984,10.797191880679767,9.965093768537823,-11.004360535885853,11.431621064128581,-9.833941965728902,9.956613939713817,10,0
The Spectacular Now,8.254428685194936,14.46175411234292,-14.66143696272278,41.50991746068462,14.766956549296012,24.356881853059164,1.518833880150357,5.677101636077431,-14.833887360528397,5.292462855148411,-1.7485053235248467,10.802165115195852,2,0
The Umbrella Academy,17.48318439121073,18.449319522717957,0.7105604674839588,21.583583579559306,10.168693366062083,30.21351699735215,-0.040988133461320096,11.456645684012988,-15.559168970177064,15.231649723810074,3.646998458816366,20.00827588660307,6,1
The Vampire Diaries,25.42463039138859,20.18106574540903,-7.408855657432416,25.895141676820664,9.39517844031018,22.52164817495717,12.139015744840377,14.716801277625017,-6.4947887896635805,13.819380420338838,-7.996351704401001,9.693593962846764,6,0
The Walking Dead,25.182380404423252,20.04686624554055,7.520398583685433,38.09047574451308,4.258336692893282,8.129988396127896,-9.603133189877644,18.064014539926113,-16.72394381528742,6.42506843258392,-9.76669666582742,9.044660791903167,10,0
The West Wing,54.16476599338373,13.280480555160215,-13.82496681349691,20.61711651354662,7.57879124950892,17.39522051872686,8.444916752419056,9.852049556714734,3.060089377623439,13.078810974225952,-2.456854885480599,5.829395783165249,10,0
The Witcher,31.708651284210173,19.01515191840454,7.498082274703319,27.163410602943976,3.8986642375228415,28.713369287554574,1.235568319755805,17.62679924584669,-7.048914340017353,8.321808633362762,6.53725392466593,5.786851085197226,10,0
The Wizard of Oz,0.6112535775400149,13.228512125729255,-6.512733554536044,41.436531810764585,7.948085503956947,12.361430037059714,11.53391513016813,8.186073304595395,-20.186439721150883,10.426786077877281,4.99076903497064,7.0274605474006275,6,1
The X-Files,49.61556821064814,13.12555444770853,-1.9045994962998645,12.21423880061362,-8.289633397383213,36.63223935452873,-0.34654090637563284,3.732452253433304,-6.524568857541848,7.851162838279311,2.2597311737196577,13.103871109806862,3,0
This Is Us,27.945354562128095,19.65515738395783,-25.49592380055943,15.093076284102123,15.898432069005711,18.33228308648315,5.954282693980538,14.078916465373098,-3.2058348584071026,11.354545405161307,-4.689014334917685,9.188701197779416,10,0
To Kill a Mockingbird,64.43284749149466,0.0,-34.19495379711868,0.0,-12.385533912895779,0.0,-6.558889256868794,0.0,6.255224417755801,0.0,0.39986502901124515,0.0,1,0
Transformers,27.41562521254901,20.521859429086135,0.7792959909705445,39.90286238834041,15.52175758093403,21.235961924387258,-3.9076144327910804,4.914503493888836,-4.474791782470234,15.091794648728074,-5.172303171357533,3.341988514452521,5,1
Tropic Thunder,-0.9894665777739545,25.170273457205674,27.44297463590603,7.427344822125719,26.72926175101543,5.687127257695607,13.37396889387503,9.839775854533736,-11.985374359973916,9.005212506207057,-6.423539230772239,6.757386746286101,3,1
True Detective,25.874985675716744,14.03110331854904,13.049636872831675,18.82332230913359,-2.843760959997487,4.539265633407898,-6.291213526302303,15.007956841840098,-15.21829462605831,5.5531941958902475,-6.2162917134470455,24.197233544445325,3,0
Twelfth Night,13.392619876135237,13.127985622478912,3.2874779112308934,19.97903369075514,13.930246781127389,19.64966825811973,19.029603071227175,13.52377425215335,-6.131461554466082,10.99171779461258,-2.57334155160966,7.929835296064576,5,0
Twilight,28.042713975103073,18.742938371134187,-10.23776910808924,26.26644666362327,1.583052607466137,23.968943351117343,0.7778324603593092,7.7381882967950375,-6.527664945192465,20.047613348614824,-3.084211811071387,17.2720503959815,10,0
Two and a Half Men,2.2255961585494948,22.758482847949594,23.18673378202166,25.998015346710538,6.254395309079839,24.29503737226722,6.936147864203474,21.606095471694008,-7.434365004753374,18.09035961358539,-8.37035519698455,5.7693887046382315,6,1
Unbreakable Kimmy Schmidt,1.3354844332957263,12.64158090504616,9.74872322555395,30.83367755126265,40.06681560640816,24.80656906109762,16.046624144372196,20.441325243508597,-9.313300894588433,13.265305128688274,-2.3812470193693724,9.39401177994461,5,1
Veep,2.8229326000549455,30.85561003483928,27.38646996254997,40.21690658057805,-5.906861393931396,12.333235792381426,25.362001548033763,8.158841261804387,-19.737338501433978,19.5692083123133,-4.066980549437134,5.1816506397152695,6,1
WandaVision,38.523962895990536,10.139503295390327,9.66076269796027,41.58429465429688,8.486394464054568,17.591215807617015,1.6272510562250748,0.6820089137594444,-3.934584178890596,7.740381320109255,15.04769477253823,3.39640496190292,3,0
West Side Story,18.9684286326209,14.634054193086564,3.251008786203612,30.11029539909005,20.834416477519568,32.273541352005196,9.985556825750669,9.09572403566223,-4.99051089610295,10.365627574597664,-15.444969388339644,11.090577579760197,5,0
